Strain	ReadGroup	Library	Sample	Total	Mapped	Duplicates	LENGTH_ESTIMATE	TEL0	TEL1	TEL2	TEL3	TEL4	TEL5	TEL6	TEL7	TEL8	TEL9	TEL10	TEL11	TEL12	TEL13	TEL14	TEL15	TEL16	GC0	GC1	GC2	GC3	GC4	GC5	GC6	GC7	GC8	GC9	
QG933	UNKNOWN		UNKNOWN	25829701	25738051	3468941	12.5886	24896783	797983	39442	6756	3857	2860	2588	2576	2894	3084	3592	3421	3289	3122	3222	3497	3313	2327115	1909330	1469515	1072900	756636	474212	303730	185361	108863	61179	
QG937	UNKNOWN		UNKNOWN	38281732	38187921	4991190	7.59752	37115113	1043679	44976	8800	4269	3273	2672	2948	2856	2790	2947	2340	1859	2081	2511	2777	2917	3091682	2586007	1971162	1446765	1068139	590048	403717	246417	145221	84654	
QG945	UNKNOWN		UNKNOWN	30005784	29938145	3652339	8.51711	29060609	831672	39961	7497	3584	2247	1737	1665	1642	1684	1763	1830	1968	2331	2785	3324	3894	2339396	1964745	1508568	1119732	839556	461138	322386	198489	118000	69815	
QG946	UNKNOWN		UNKNOWN	29060328	28966325	3992002	9.60877	27998314	924252	47485	8830	4492	3649	3022	2754	3129	3393	4262	3600	2753	2703	2825	2845	2776	2727964	2272705	1780919	1330184	954234	609459	384741	236506	140345	76820	
QG947	UNKNOWN		UNKNOWN	36836716	36706218	5290387	5.33963	35524851	1179754	64374	12082	5201	3373	2532	2245	2142	2272	2865	2271	1591	1672	1621	1695	1675	3198939	2658015	2072232	1541439	1119396	698124	461997	289137	173151	99029	
QG948	UNKNOWN		UNKNOWN	30062049	29967347	3459238	9.51419	29103801	844968	40658	7951	3870	2697	2541	2825	3066	3152	3523	2480	1907	1978	2214	2612	2821	2459670	2058540	1581325	1167552	864079	488143	333695	205718	122504	72011	
QG952	UNKNOWN		UNKNOWN	25020719	24927849	3370563	12.3856	24099282	776935	41858	8342	5097	4135	3551	3590	3687	4145	5156	4321	3076	3188	3292	3393	3256	2323382	1968077	1567553	1192437	892813	557300	366201	228638	138011	79033	
QG978	UNKNOWN		UNKNOWN	34979795	34869220	3479695	5.60437	33769328	1084779	56869	10374	4897	3211	2352	2144	2232	2350	2686	2312	2316	1926	2039	2237	1894	3279143	2757696	2168807	1622586	1177310	734610	484601	304250	183523	105085	
QG980	UNKNOWN		UNKNOWN	31573576	30583723	3059464	1.60161	30450214	1030467	59835	11137	4603	2377	1104	841	674	557	514	493	497	494	517	535	553	2706267	2273420	1791801	1366613	1025311	689859	531045	392432	261930	156082	
QG986	UNKNOWN		UNKNOWN	40611916	40246542	5836057	5.38165	39215244	1259148	64626	12334	5685	3866	2701	2629	2406	2611	3246	2590	1873	1925	1982	1903	1823	3546179	2952550	2314616	1742772	1273935	793745	518852	322336	198625	115627	
QG991	UNKNOWN		UNKNOWN	33509500	33397626	4424196	3.31987	32371295	1032951	56603	10881	4787	2670	2214	1471	1485	1536	1987	1716	950	952	978	1103	1038	3219601	2742154	2167141	1626037	1187797	739179	499989	316516	189423	108523	
QG994	UNKNOWN		UNKNOWN	35379590	35156629	3677841	8.36916	34095983	1120407	58422	10267	5271	3658	2673	2608	2819	3137	3702	3369	2906	2965	3138	3233	3242	3080942	2558756	2008666	1512979	1108900	690971	450903	280927	169551	97040	
QG995	UNKNOWN		UNKNOWN	59686644	59506628	8439721	4.64984	57701204	1794982	92033	17168	7332	4542	3221	2971	3137	3387	4259	3167	2257	2316	2380	2570	2631	5204623	4383303	3425042	2553115	1893061	1133711	770027	482142	288601	168009	
QG997	UNKNOWN		UNKNOWN	34370418	34274079	4786136	3.51489	33195151	1071670	58666	10927	5077	2892	1737	1443	1276	1412	1448	1281	1129	1041	1232	1477	1204	3088784	2582263	2027639	1514958	1103801	678666	453162	281425	169795	98612	
QG998	UNKNOWN		UNKNOWN	47205305	47051111	5968663	9.63733	45467368	1502662	81776	15765	7891	5856	4643	4461	4713	5120	6138	5436	4672	4473	4692	4595	4647	4094527	3410686	2688451	2036049	1514703	943778	623608	394523	240691	136932	
QR25	UNKNOWN		UNKNOWN	47843409	47477702	6142440	5.98144	46091158	1567587	88213	17101	8156	4764	3985	3358	3637	3422	5484	3917	2337	2174	2185	2235	2407	4251901	3551858	2812090	2130009	1550839	970515	622195	391936	247281	137319	
QX1410	UNKNOWN		UNKNOWN	40922270	40908422	2609582	4.86747	39722302	1096754	51327	9407	4780	3390	3120	3013	2931	2719	3008	2117	1835	1700	1585	1449	1307	3516909	3027816	2384780	1805707	1369697	784737	560875	355443	217482	131931	
QX1547	UNKNOWN		UNKNOWN	24748848	24001449	1343156	7.57382	23932219	706041	42825	9902	6207	4021	4317	3129	2859	2602	2845	3296	2418	2172	2360	2625	1851	2265805	1988994	1629933	1278200	1005062	666685	497152	345128	234037	149794	
QX1795	UNKNOWN		UNKNOWN	37881749	37374093	8825586	7.61133	36619696	1125375	56413	10833	5413	3673	3084	3029	3339	3526	4635	3206	2437	2250	2467	2572	2262	3330309	2804414	2183366	1620959	1184136	706160	488565	314004	204965	140525	
QX1796	UNKNOWN		UNKNOWN	25983517	25900004	5012990	4.73045	25118249	790031	40381	7086	3416	2579	1617	1431	1624	2003	2661	1310	716	743	674	733	612	2265809	1892845	1475180	1096999	796204	483614	327213	201997	121333	68975	
QX1798	UNKNOWN		UNKNOWN	35200785	34901612	8530691	5.0665	34066961	1033824	52340	8802	3727	2252	1878	1582	1619	1635	2184	1661	1614	1672	1923	2274	1634	3045251	2552503	1970651	1456167	1061561	638878	441431	278131	169426	100853	
QX1800	UNKNOWN		UNKNOWN	25313035	25168866	4773700	4.83	24490492	750213	37289	6926	3285	1970	1579	1609	1589	1844	2642	1513	723	736	815	822	793	2211668	1861919	1462084	1105312	821027	490440	338642	214208	130087	77105	
QX1801	UNKNOWN		UNKNOWN	48417242	48219436	7223014	2.60861	46829544	1457789	74783	14236	6314	3468	2263	1736	1644	1719	1974	1584	1069	1106	1056	1163	1219	4488360	3806759	2995267	2244300	1637070	1010898	687346	428878	257726	149194	
QX1802	UNKNOWN		UNKNOWN	35434626	35289620	7031399	3.57127	34269227	1063141	53626	9331	4280	4011	1666	1822	1474	1402	1685	1244	1123	1090	1084	1118	1095	3106525	2607223	2034336	1525494	1114292	666329	457228	287229	172133	98663	
QX1803	UNKNOWN		UNKNOWN	34847340	34599799	6766574	3.65786	33692457	1060585	54853	9606	4051	2198	1726	1459	1624	1566	1847	1328	1234	1132	1199	1219	785	3102089	2606353	2032177	1513339	1101655	670691	468278	297693	184657	108228	
QX1804	UNKNOWN		UNKNOWN	27560897	27326886	5427926	3.98474	26654392	825260	40776	7044	3201	1821	1368	1398	1272	1252	1695	1200	788	851	931	997	1000	2384164	2002047	1557827	1162849	858502	524405	368063	234728	143105	82992	
SOW18	UNKNOWN		UNKNOWN	61651819	61157210	12542593	8.28092	59738876	1693180	84464	16108	6562	5019	4690	4288	4610	4703	5349	5580	5592	5385	5900	6544	4657	5188629	4420192	3460700	2620601	1960872	1114310	768391	478583	294779	178651	
SOW21	UNKNOWN		UNKNOWN	38555650	38126261	4330382	4.95212	37235776	1176614	65488	14069	7289	4001	3484	2473	2145	2023	2130	2354	2021	2010	1875	2028	2026	3403954	2880304	2282987	1719222	1280559	780453	524612	330627	201753	121884	
SOW22	UNKNOWN		UNKNOWN	34701040	34281841	4108393	3.9632	33489794	1095457	60578	12766	6917	3640	2828	1947	1754	1619	1757	1821	1403	1377	1257	1171	1156	3043623	2552264	2027172	1544856	1141485	722589	471756	292656	181271	111898	
TT3408	UNKNOWN		UNKNOWN	73680892	73486859	13711262	6.62098	71378757	2062795	91147	15410	6416	4475	4079	4242	4844	5212	6486	5625	4874	4968	5612	5853	5439	6272847	5377863	4257816	3250915	2449304	1436846	992843	618070	377995	222831	
TT3411	UNKNOWN		UNKNOWN	66861841	66706698	12717287	4.90472	64776713	1895070	87321	15555	6081	3462	2968	2781	3111	3783	4144	3780	3073	3074	3604	3903	3440	5631290	4819273	3794427	2882166	2160080	1263857	879235	550371	334054	196792	
TWN1772	UNKNOWN		UNKNOWN	55029953	54470259	8925337	3.6377	53027691	1816967	108398	20576	8238	4426	3584	3005	2702	2815	4062	2608	1290	1213	1188	1302	1392	4751564	3990875	3147137	2388903	1757590	1113596	742265	467903	285684	168564	
TWN1824	UNKNOWN		UNKNOWN	41704775	41415711	8009206	2.13314	40250765	1331258	77548	15346	5871	3172	1924	1361	1100	1126	1879	989	666	640	685	706	699	3568136	3038249	2427381	1865669	1388373	847040	583455	367298	224586	129249	
TWN1899	UNKNOWN		UNKNOWN	47475933	47110735	2732169	3.4995	45869955	1406008	101036	26690	14782	8311	4928	3913	3421	2806	3110	2390	2180	2193	2261	2399	2091	4762350	4322343	3633107	2872754	2259704	1442353	1054920	693696	440384	275337	
TWN1907	UNKNOWN		UNKNOWN	78480314	77918686	4787229	4.55405	75680796	2463238	162197	38234	21994	15881	9697	7081	5749	5545	6995	4768	3815	4041	4129	4293	3611	7410977	6499517	5325480	4170700	3227357	2090108	1459692	947205	604127	368228	
TWN2919	UNKNOWN		UNKNOWN	36871632	36341853	7036612	2.10482	35609430	1152719	65456	12436	6330	3076	1457	1097	773	752	908	731	610	663	776	903	979	3106696	2635581	2065140	1556542	1164918	719050	511518	330277	203854	121892	
TWN3077	UNKNOWN		UNKNOWN	29454812	29263308	6014580	4.007	28477452	892262	48348	8841	3446	1793	1400	1395	1537	1645	2379	1178	629	612	695	792	728	2469311	2075368	1608055	1193715	880241	519868	355456	221133	134430	80973	
UH1	UNKNOWN		UNKNOWN	57221670	56822666	6084697	4.35503	55271718	1780686	94539	17467	7280	3629	3360	2334	1956	2106	3096	2150	2109	3330	3941	3771	2141	5126183	4294424	3360405	2523093	1849163	1144531	753359	470017	279727	160974	
VSL2201	UNKNOWN		UNKNOWN	44383039	44226169	7882456	8.69993	43027841	1202917	54888	8688	4235	2707	2974	2951	3456	3608	4569	4118	3763	3744	4098	4538	3794	3638396	3101131	2421675	1818448	1360482	789366	553144	343758	208738	125030	
VSL2207	UNKNOWN		UNKNOWN	110764580	109581945	16824348	3.20989	107266198	3175156	167549	37071	14409	7693	4044	3690	3362	2926	3515	3626	3985	4317	4528	5013	4146	9447657	8187226	6482186	4934765	3727468	2170097	1531089	969840	581298	357638	
VSL2209	UNKNOWN		UNKNOWN	81235535	80061535	9536481	2.15617	78703378	2341967	113548	23067	8667	3986	1978	1630	1547	1728	1661	1548	1881	2060	2025	2350	1794	6731732	5721624	4508991	3419921	2568545	1522730	1048881	661416	395191	238334	
VSL2210	UNKNOWN		UNKNOWN	59636138	59493991	10710355	5.40506	57876436	1598890	69275	11766	4958	3669	3111	2744	3158	3415	4240	3654	2921	3235	3224	3525	3126	4959844	4256585	3342442	2528222	1886984	1090054	765026	481089	288232	172089	
VSL2212	UNKNOWN		UNKNOWN	60675855	60290076	11131928	5.62327	58878849	1622571	71938	12282	5278	4068	3679	3943	3793	3462	4552	3803	3030	3238	3307	3346	3494	5013867	4307922	3393325	2582280	1961449	1134725	811651	510313	308782	188730	
VSL2213	UNKNOWN		UNKNOWN	109200002	108838371	20166714	8.88653	105821340	2951309	129702	20079	8563	5116	4747	4856	6102	6704	8541	9911	10958	11972	13135	15308	14035	9187755	7867468	6181444	4676288	3504277	2025731	1413583	886245	533444	318921	
VSL2215	UNKNOWN		UNKNOWN	67697244	67475891	12040755	3.98013	65693352	1832165	79216	12669	5721	3175	2846	2352	2402	2279	3069	2776	2770	3099	3166	3446	3381	5795787	4989135	3932676	2964899	2215958	1279362	908849	570121	340624	201590	
VSL2216	UNKNOWN		UNKNOWN	60040256	59832001	10202701	3.69125	58254813	1643498	73786	11235	4509	2341	2108	1829	2185	2189	2592	2454	2238	2237	2480	2733	2437	5059630	4348507	3420690	2593742	1934419	1130772	788811	496050	296678	174290	
VSL2217	UNKNOWN		UNKNOWN	70846545	70622027	11953108	2.31172	68797590	1893523	82643	15205	6930	2870	1910	1033	1188	1329	1506	1505	1781	2010	2258	2324	2430	5901885	5086950	4007423	3051910	2311541	1324361	930008	581485	347817	209454	
VSL2219	UNKNOWN		UNKNOWN	51153317	50987431	9366585	4.85203	49657152	1370759	59964	10391	4557	3515	2818	2959	3109	3331	4698	3233	1725	1776	1795	1867	1664	4232781	3636052	2874827	2183688	1646401	963128	670447	419267	250868	149307	
VT847	UNKNOWN		UNKNOWN	32016719	31934993	3552820	2.84265	30990869	943740	49613	10236	4626	2569	1619	1457	1270	1003	1029	734	447	547	503	570	565	2488952	2084736	1607528	1194427	886306	497252	350596	219008	130553	76722	
VX34	UNKNOWN		UNKNOWN	71346874	69739272	12215668	5.10632	69170662	1961249	102199	19115	9137	7194	5678	6086	6006	5843	6999	4936	3845	3415	3653	3862	3084	6245718	5539964	4516311	3553721	2814900	1709616	1265959	827070	522186	327901	
XZ1204	UNKNOWN		UNKNOWN	72683489	72507941	16832998	3.9525	70271933	2195283	111658	20156	8706	5123	3635	3062	3118	3306	3957	2941	2569	2378	2563	2812	2484	6373499	5351629	4161669	3099531	2248446	1326424	904396	561756	341374	197028	
XZ1205	UNKNOWN		UNKNOWN	55991774	55633115	12640700	4.85869	54139214	1669225	83243	15397	8265	6583	3015	2516	2645	2570	2936	2938	3128	3070	3137	3301	2685	4892664	4133707	3249239	2443344	1803601	1078218	748908	475006	295431	176653	
XZ1206	UNKNOWN		UNKNOWN	55897388	55752415	12365799	4.32946	54039298	1683241	84361	15442	7098	4771	2838	2286	2385	2426	2588	2437	2676	2389	2662	2882	2429	4899512	4125230	3228921	2418132	1766596	1046437	708256	442879	271566	160241	
XZ1207	UNKNOWN		UNKNOWN	32209475	32159090	3801504	2.88943	31224279	909194	44619	8160	3498	1788	1156	828	947	750	860	807	856	804	889	891	957	2575528	2174285	1671217	1234148	925741	513151	360972	226286	136300	82065	
XZ1210	UNKNOWN		UNKNOWN	52323608	51477081	11138394	4.04581	50624321	1549703	75607	13134	5688	3950	2803	2587	2661	3200	4270	2367	1400	1444	1578	1528	1578	4566999	3834807	2993890	2249872	1667333	1038188	745935	489027	304444	177597	
XZ1212	UNKNOWN		UNKNOWN	48298628	48132584	10379118	4.63834	46659928	1485471	75821	13612	6607	4313	2773	2262	2273	2305	2565	2479	2413	2320	2436	2579	2076	4178720	3531652	2783790	2104368	1545108	929064	636048	402454	246512	141996	
XZ1213	UNKNOWN		UNKNOWN	63838392	62041812	13649618	3.79116	61726885	1927375	97000	18192	7746	5170	3392	3086	3149	3176	3886	2960	2472	2287	2483	2623	2043	5482098	4690812	3757276	2912996	2222927	1373200	969629	616200	372261	209861	
XZ1731	UNKNOWN		UNKNOWN	56373315	56167025	12345537	4.30551	54535039	1676834	83007	15371	6972	4454	3129	2976	3029	3542	5210	2960	1564	1637	1745	1777	1565	4975557	4200593	3300137	2486330	1835580	1088098	747777	469995	283544	162675	
XZ1732	UNKNOWN		UNKNOWN	57237920	57106579	12459326	3.78492	55387929	1695844	81766	13506	5889	3521	2548	2262	2693	3058	4580	2832	1306	1362	1291	1265	1501	5041450	4246666	3301467	2446403	1777870	1054919	713597	442919	267108	152213	
ZZY0992	UNKNOWN		UNKNOWN	43631359	43384958	5766819	7.64032	42089534	1359938	66970	12648	8007	4286	3853	3468	3766	3995	5324	4343	3091	3124	3184	3507	3332	4039980	3388211	2670420	1993707	1434282	918371	596832	361028	217542	128370	
ZZY1034	UNKNOWN		UNKNOWN	32177094	32066600	4161739	4.30319	31144732	938285	45826	8376	3718	2633	2053	1937	1805	1959	2209	1904	1343	1296	1428	1478	1175	3005581	2563203	2040347	1556935	1150102	709778	473251	296658	179484	102714	
ZZY1075	UNKNOWN		UNKNOWN	63063312	62838127	5082131	5.30031	60988961	1854637	91651	16121	7463	5517	3895	3563	3532	3553	4285	3668	3417	3229	3750	4840	3956	5717631	4868274	3864548	2919287	2138805	1312697	890050	557147	335667	192340	
ZZY1123	UNKNOWN		UNKNOWN	31373815	31240470	3652057	7.69161	30354209	915644	44023	8346	4567	3418	3087	2999	2976	3528	5524	3447	1334	1332	1363	1463	1232	2833205	2370346	1846657	1363006	985127	600666	398959	245774	146408	86999	
ZZY1130	UNKNOWN		UNKNOWN	58289232	57926628	4034600	5.75463	56389696	1674230	85608	16086	7886	5582	4255	3845	4016	4001	5346	4587	3862	3844	4024	4682	4219	5374388	4700011	3797623	2931884	2211252	1357469	946872	602628	370238	217772	
ZZY405	UNKNOWN		UNKNOWN	33943126	33848823	3910312	3.96677	32741497	1091516	59133	10748	4320	2585	1912	1421	1368	1364	1417	1370	1415	1443	1363	1387	1340	2939952	2441617	1913894	1434376	1042687	652042	430825	267869	163526	92967	
